GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
1621;Lansingerland;ChristenUnie;1983
1621;Lansingerland;D66;6012
1621;Lansingerland;DENK;478
1621;Lansingerland;Forum voor Democratie;1764
1621;Lansingerland;GROENLINKS;1280
1621;Lansingerland;JA21;1531
1621;Lansingerland;JEZUS LEEFT;7
1621;Lansingerland;JONG;52
1621;Lansingerland;LP (Libertaire Partij);22
1621;Lansingerland;Lijst Henk Krol;20
1621;Lansingerland;Modern Nederland;1
1621;Lansingerland;NIDA;131
1621;Lansingerland;NLBeter;28
1621;Lansingerland;OPRECHT;12
1621;Lansingerland;PVV (Partij voor de Vrijheid);3834
1621;Lansingerland;Partij van de Arbeid (P.v.d.A.);1234
1621;Lansingerland;Partij voor de Dieren;1096
1621;Lansingerland;Piratenpartij;62
1621;Lansingerland;SP (Socialistische Partij);1216
1621;Lansingerland;Splinter;105
1621;Lansingerland;Staatkundig Gereformeerde Partij (SGP);392
1621;Lansingerland;U-Buntu Connected Front;1
1621;Lansingerland;VVD;11741
1621;Lansingerland;Volt;733
1640;Leudal;50PLUS;300
1640;Leudal;BBB;600
1640;Leudal;BIJ1;15
1640;Leudal;Blanco (lijst 30);25
1640;Leudal;CDA;2913
1640;Leudal;CODE ORANJE;64
1640;Leudal;ChristenUnie;157
1640;Leudal;D66;3700
1640;Leudal;DE FEESTPARTIJ (DFP);18
1640;Leudal;DENK;18
1640;Leudal;Forum voor Democratie;1098
1640;Leudal;GROENLINKS;641
1640;Leudal;JA21;539
1640;Leudal;JONG;27
1640;Leudal;LP (Libertaire Partij);10
1640;Leudal;Lijst Henk Krol;22
1640;Leudal;NIDA;5
1640;Leudal;NLBeter;16
1640;Leudal;OPRECHT;5
1640;Leudal;PVV (Partij voor de Vrijheid);3343
1640;Leudal;Partij van de Arbeid (P.v.d.A.);1105
1640;Leudal;Partij van de Eenheid;1
1640;Leudal;Partij voor de Dieren;577
1640;Leudal;Piratenpartij;24
1640;Leudal;SP (Socialistische Partij);1343
1640;Leudal;Splinter;62
1640;Leudal;Staatkundig Gereformeerde Partij (SGP);35
1640;Leudal;Trots op Nederland (TROTS);48
1640;Leudal;VVD;5244
1640;Leudal;Volt;282
1640;Leudal;Wij zijn Nederland;1
1641;Maasgouw;50PLUS;228
1641;Maasgouw;BBB;127
1641;Maasgouw;BIJ1;18
1641;Maasgouw;Blanco (lijst 30);25
1641;Maasgouw;CDA;1809
1641;Maasgouw;CODE ORANJE;44
1641;Maasgouw;ChristenUnie;93
1641;Maasgouw;D66;1918
1641;Maasgouw;DE FEESTPARTIJ (DFP);7
1641;Maasgouw;DENK;31
1641;Maasgouw;Forum voor Democratie;866
1641;Maasgouw;GROENLINKS;364
1641;Maasgouw;JA21;337
1641;Maasgouw;JONG;10
1641;Maasgouw;LP (Libertaire Partij);6
1641;Maasgouw;Lijst Henk Krol;18
1641;Maasgouw;NIDA;0
1641;Maasgouw;NLBeter;7
1641;Maasgouw;OPRECHT;10
1641;Maasgouw;PVV (Partij voor de Vrijheid);2631
1641;Maasgouw;Partij van de Arbeid (P.v.d.A.);902
1641;Maasgouw;Partij van de Eenheid;2
1641;Maasgouw;Partij voor de Dieren;542
1641;Maasgouw;Piratenpartij;20
1641;Maasgouw;SP (Socialistische Partij);1004
1641;Maasgouw;Splinter;41
1641;Maasgouw;Staatkundig Gereformeerde Partij (SGP);15
1641;Maasgouw;Trots op Nederland (TROTS);19
1641;Maasgouw;VVD;3589
1641;Maasgouw;Volt;185
1641;Maasgouw;Wij zijn Nederland;1
1652;Gemert-Bakel;50PLUS;222
1652;Gemert-Bakel;BBB;506
1652;Gemert-Bakel;BIJ1;33
1652;Gemert-Bakel;Blanco (lijst 30);7
1652;Gemert-Bakel;CDA;3428
1652;Gemert-Bakel;CODE ORANJE;51
1652;Gemert-Bakel;ChristenUnie;103
1652;Gemert-Bakel;D66;2280
1652;Gemert-Bakel;DE FEESTPARTIJ (DFP);19
1652;Gemert-Bakel;DENK;27
1652;Gemert-Bakel;Forum voor Democratie;780
1652;Gemert-Bakel;GROENLINKS;585
1652;Gemert-Bakel;JA21;386
1652;Gemert-Bakel;JEZUS LEEFT;1
1652;Gemert-Bakel;JONG;26
1652;Gemert-Bakel;LP (Libertaire Partij);5
1652;Gemert-Bakel;Lijst Henk Krol;11
1652;Gemert-Bakel;NIDA;5
1652;Gemert-Bakel;NLBeter;16
1652;Gemert-Bakel;OPRECHT;3
1652;Gemert-Bakel;PVV (Partij voor de Vrijheid);2338
1652;Gemert-Bakel;Partij van de Arbeid (P.v.d.A.);652
1652;Gemert-Bakel;Partij van de Eenheid;0
1652;Gemert-Bakel;Partij voor de Dieren;504
1652;Gemert-Bakel;Piratenpartij;24
1652;Gemert-Bakel;SP (Socialistische Partij);1541
1652;Gemert-Bakel;Splinter;45
1652;Gemert-Bakel;Staatkundig Gereformeerde Partij (SGP);9
1652;Gemert-Bakel;Trots op Nederland (TROTS);46
1652;Gemert-Bakel;VVD;4810
1652;Gemert-Bakel;Volt;254
1655;Halderberge;50PLUS;232
1655;Halderberge;BBB;153
1655;Halderberge;BIJ1;29
1655;Halderberge;Blanco (lijst 30);11
1655;Halderberge;CDA;1716
1655;Halderberge;CODE ORANJE;78
1655;Halderberge;ChristenUnie;161
1655;Halderberge;D66;2002
1655;Halderberge;DE FEESTPARTIJ (DFP);13
1655;Halderberge;DENK;276
1655;Halderberge;Forum voor Democratie;961
1655;Halderberge;GROENLINKS;477
1655;Halderberge;JA21;457
1655;Halderberge;JEZUS LEEFT;8
1655;Halderberge;JONG;27
1655;Halderberge;LP (Libertaire Partij);7
1655;Halderberge;Lijst Henk Krol;17
1655;Halderberge;NIDA;23
1655;Halderberge;NLBeter;12
1655;Halderberge;OPRECHT;8
1655;Halderberge;PVV (Partij voor de Vrijheid);2881
1655;Halderberge;Partij van de Arbeid (P.v.d.A.);734
1655;Halderberge;Partij van de Eenheid;2
1655;Halderberge;Partij voor de Dieren;364
1655;Halderberge;Piratenpartij;25
1655;Halderberge;SP (Socialistische Partij);1374
1655;Halderberge;Splinter;38
1655;Halderberge;Staatkundig Gereformeerde Partij (SGP);21
1655;Halderberge;U-Buntu Connected Front;1
1655;Halderberge;VVD;5517
1655;Halderberge;Volt;197
1658;Heeze-Leende;50PLUS;106
1658;Heeze-Leende;BBB;156
1658;Heeze-Leende;BIJ1;11
1658;Heeze-Leende;Blanco (lijst 30);19
1658;Heeze-Leende;CDA;1409
1658;Heeze-Leende;CODE ORANJE;37
1658;Heeze-Leende;ChristenUnie;117
1658;Heeze-Leende;D66;1769
1658;Heeze-Leende;DE FEESTPARTIJ (DFP);9
1658;Heeze-Leende;DENK;13
1658;Heeze-Leende;Forum voor Democratie;417
1658;Heeze-Leende;GROENLINKS;394
1658;Heeze-Leende;JA21;237
1658;Heeze-Leende;JEZUS LEEFT;1
1658;Heeze-Leende;JONG;12
1658;Heeze-Leende;LP (Libertaire Partij);4
1658;Heeze-Leende;Lijst Henk Krol;12
1658;Heeze-Leende;NIDA;4
1658;Heeze-Leende;NLBeter;6
1658;Heeze-Leende;OPRECHT;0
1658;Heeze-Leende;PVV (Partij voor de Vrijheid);1056
1658;Heeze-Leende;Partij van de Arbeid (P.v.d.A.);441
1658;Heeze-Leende;Partij van de Eenheid;1
1658;Heeze-Leende;Partij voor de Dieren;340
1658;Heeze-Leende;Piratenpartij;11
1658;Heeze-Leende;SP (Socialistische Partij);647
1658;Heeze-Leende;Splinter;40
1658;Heeze-Leende;Staatkundig Gereformeerde Partij (SGP);4
1658;Heeze-Leende;Trots op Nederland (TROTS);14
1658;Heeze-Leende;VVD;3340
1658;Heeze-Leende;Volt;241
1659;Laarbeek;50PLUS;177
1659;Laarbeek;BBB;179
1659;Laarbeek;BIJ1;10
1659;Laarbeek;Blanco (lijst 30);6
1659;Laarbeek;CDA;1914
1659;Laarbeek;CODE ORANJE;51
1659;Laarbeek;ChristenUnie;95
1659;Laarbeek;D66;1707
1659;Laarbeek;DE FEESTPARTIJ (DFP);17
1659;Laarbeek;DENK;13
1659;Laarbeek;Forum voor Democratie;684
1659;Laarbeek;GROENLINKS;441
1659;Laarbeek;JA21;346
1659;Laarbeek;JEZUS LEEFT;2
1659;Laarbeek;JONG;27
1659;Laarbeek;LP (Libertaire Partij);8
1659;Laarbeek;Lijst Henk Krol;11
1659;Laarbeek;NIDA;4
1659;Laarbeek;NLBeter;6
1659;Laarbeek;OPRECHT;7
1659;Laarbeek;PVV (Partij voor de Vrijheid);1830
1659;Laarbeek;Partij van de Arbeid (P.v.d.A.);596
1659;Laarbeek;Partij van de Eenheid;1
1659;Laarbeek;Partij voor de Dieren;358
1659;Laarbeek;Piratenpartij;25
1659;Laarbeek;SP (Socialistische Partij);1303
1659;Laarbeek;Splinter;43
1659;Laarbeek;Staatkundig Gereformeerde Partij (SGP);12
1659;Laarbeek;Trots op Nederland (TROTS);35
1659;Laarbeek;VVD;4247
1659;Laarbeek;Volt;241
1667;Reusel-De Mierden;50PLUS;123
1667;Reusel-De Mierden;BBB;168
1667;Reusel-De Mierden;BIJ1;10
1667;Reusel-De Mierden;Blanco (lijst 30);7
1667;Reusel-De Mierden;CDA;1274
1667;Reusel-De Mierden;CODE ORANJE;37
1667;Reusel-De Mierden;ChristenUnie;40
1667;Reusel-De Mierden;D66;899
1667;Reusel-De Mierden;DE FEESTPARTIJ (DFP);6
1667;Reusel-De Mierden;DENK;3
1667;Reusel-De Mierden;Forum voor Democratie;301
1667;Reusel-De Mierden;GROENLINKS;187
1667;Reusel-De Mierden;JA21;149
1667;Reusel-De Mierden;JEZUS LEEFT;4
1667;Reusel-De Mierden;JONG;18
1667;Reusel-De Mierden;LP (Libertaire Partij);0
1667;Reusel-De Mierden;Lijst Henk Krol;14
1667;Reusel-De Mierden;NIDA;1
1667;Reusel-De Mierden;NLBeter;4
1667;Reusel-De Mierden;OPRECHT;1
1667;Reusel-De Mierden;PVV (Partij voor de Vrijheid);893
1667;Reusel-De Mierden;Partij van de Arbeid (P.v.d.A.);345
1667;Reusel-De Mierden;Partij van de Eenheid;0
1667;Reusel-De Mierden;Partij voor de Dieren;193
1667;Reusel-De Mierden;Piratenpartij;13
1667;Reusel-De Mierden;SP (Socialistische Partij);626
1667;Reusel-De Mierden;Splinter;20
1667;Reusel-De Mierden;Staatkundig Gereformeerde Partij (SGP);4
1667;Reusel-De Mierden;Trots op Nederland (TROTS);13
1667;Reusel-De Mierden;VVD;2581
1667;Reusel-De Mierden;Volt;116
1669;Roerdalen;50PLUS;158
1669;Roerdalen;BBB;154
1669;Roerdalen;BIJ1;16
1669;Roerdalen;Blanco (lijst 30);10
1669;Roerdalen;CDA;1572
1669;Roerdalen;CODE ORANJE;55
1669;Roerdalen;ChristenUnie;103
1669;Roerdalen;D66;1351
1669;Roerdalen;DE FEESTPARTIJ (DFP);5
1669;Roerdalen;DENK;49
1669;Roerdalen;Forum voor Democratie;734
1669;Roerdalen;GROENLINKS;359
1669;Roerdalen;JA21;221
1669;Roerdalen;JONG;14
1669;Roerdalen;LP (Libertaire Partij);9
1669;Roerdalen;Lijst Henk Krol;14
1669;Roerdalen;NIDA;1
1669;Roerdalen;NLBeter;7
1669;Roerdalen;OPRECHT;6
1669;Roerdalen;PVV (Partij voor de Vrijheid);2671
1669;Roerdalen;Partij van de Arbeid (P.v.d.A.);849
1669;Roerdalen;Partij van de Eenheid;1
1669;Roerdalen;Partij voor de Dieren;437
1669;Roerdalen;Piratenpartij;15
1669;Roerdalen;SP (Socialistische Partij);887
1669;Roerdalen;Splinter;26
1669;Roerdalen;Staatkundig Gereformeerde Partij (SGP);11
1669;Roerdalen;Trots op Nederland (TROTS);30
1669;Roerdalen;VVD;2622
1669;Roerdalen;Volt;149
1669;Roerdalen;Wij zijn Nederland;0
1674;Roosendaal;50PLUS;563
1674;Roosendaal;BBB;246
1674;Roosendaal;BIJ1;102
1674;Roosendaal;Blanco (lijst 30);33
1674;Roosendaal;CDA;4039
1674;Roosendaal;CODE ORANJE;145
1674;Roosendaal;ChristenUnie;409
1674;Roosendaal;D66;5201
1674;Roosendaal;DE FEESTPARTIJ (DFP);34
1674;Roosendaal;DENK;1557
1674;Roosendaal;Forum voor Democratie;2372
1674;Roosendaal;GROENLINKS;1681
1674;Roosendaal;JA21;1133
1674;Roosendaal;JEZUS LEEFT;15
1674;Roosendaal;JONG;84
1674;Roosendaal;LP (Libertaire Partij);10
1674;Roosendaal;Lijst Henk Krol;56
1674;Roosendaal;NIDA;308
1674;Roosendaal;NLBeter;39
1674;Roosendaal;OPRECHT;23
1674;Roosendaal;PVV (Partij voor de Vrijheid);5721
1674;Roosendaal;Partij van de Arbeid (P.v.d.A.);2094
1674;Roosendaal;Partij van de Eenheid;7
1674;Roosendaal;Partij voor de Dieren;1276
1674;Roosendaal;Piratenpartij;69
1674;Roosendaal;SP (Socialistische Partij);2973
1674;Roosendaal;Splinter;147
1674;Roosendaal;Staatkundig Gereformeerde Partij (SGP);68
1674;Roosendaal;U-Buntu Connected Front;6
1674;Roosendaal;VVD;11880
1674;Roosendaal;Volt;583
1676;Schouwen-Duiveland;50PLUS;253
1676;Schouwen-Duiveland;BBB;388
1676;Schouwen-Duiveland;BIJ1;30
1676;Schouwen-Duiveland;Blanco (lijst 30);23
1676;Schouwen-Duiveland;CDA;2434
1676;Schouwen-Duiveland;CODE ORANJE;83
1676;Schouwen-Duiveland;ChristenUnie;1088
1676;Schouwen-Duiveland;D66;2474
1676;Schouwen-Duiveland;DENK;21
1676;Schouwen-Duiveland;Forum voor Democratie;1165
1676;Schouwen-Duiveland;GROENLINKS;585
1676;Schouwen-Duiveland;JA21;697
1676;Schouwen-Duiveland;JEZUS LEEFT;10
1676;Schouwen-Duiveland;JONG;17
1676;Schouwen-Duiveland;LP (Libertaire Partij);11
1676;Schouwen-Duiveland;Lijst Henk Krol;11
1676;Schouwen-Duiveland;NIDA;9
1676;Schouwen-Duiveland;NLBeter;21
1676;Schouwen-Duiveland;OPRECHT;4
1676;Schouwen-Duiveland;PVV (Partij voor de Vrijheid);2168
1676;Schouwen-Duiveland;Partij van de Arbeid (P.v.d.A.);1223
1676;Schouwen-Duiveland;Partij van de Eenheid;0
1676;Schouwen-Duiveland;Partij voor de Dieren;870
1676;Schouwen-Duiveland;Piratenpartij;31
1676;Schouwen-Duiveland;SP (Socialistische Partij);1170
1676;Schouwen-Duiveland;Splinter;64
1676;Schouwen-Duiveland;Staatkundig Gereformeerde Partij (SGP);2108
1676;Schouwen-Duiveland;VVD;5739
1676;Schouwen-Duiveland;Volt;235
1680;Aa en Hunze;50PLUS;171
1680;Aa en Hunze;BBB;467
1680;Aa en Hunze;BIJ1;35
1680;Aa en Hunze;Blanco (lijst 30);26
1680;Aa en Hunze;CDA;1429
1680;Aa en Hunze;CODE ORANJE;41
1680;Aa en Hunze;ChristenUnie;411
1680;Aa en Hunze;D66;2679
1680;Aa en Hunze;DENK;11
1680;Aa en Hunze;Forum voor Democratie;691
1680;Aa en Hunze;GROENLINKS;835
1680;Aa en Hunze;JA21;328
1680;Aa en Hunze;JEZUS LEEFT;3
1680;Aa en Hunze;JONG;18
1680;Aa en Hunze;LP (Libertaire Partij);4
1680;Aa en Hunze;Lijst Henk Krol;9
1680;Aa en Hunze;Modern Nederland;2
1680;Aa en Hunze;NIDA;5
1680;Aa en Hunze;NLBeter;11
1680;Aa en Hunze;OPRECHT;9
1680;Aa en Hunze;PVV (Partij voor de Vrijheid);1482
1680;Aa en Hunze;Partij van de Arbeid (P.v.d.A.);1880
1680;Aa en Hunze;Partij voor de Dieren;746
1680;Aa en Hunze;Piratenpartij;28
1680;Aa en Hunze;SP (Socialistische Partij);1290
1680;Aa en Hunze;Splinter;60
1680;Aa en Hunze;Staatkundig Gereformeerde Partij (SGP);58
1680;Aa en Hunze;Trots op Nederland (TROTS);24
1680;Aa en Hunze;VVD;4323
1680;Aa en Hunze;Volt;311
1681;Borger-Odoorn;50PLUS;175
1681;Borger-Odoorn;BBB;457
1681;Borger-Odoorn;BIJ1;22
1681;Borger-Odoorn;Blanco (lijst 30);29
1681;Borger-Odoorn;CDA;1628
1681;Borger-Odoorn;CODE ORANJE;55
1681;Borger-Odoorn;ChristenUnie;576
1681;Borger-Odoorn;D66;1881
1681;Borger-Odoorn;DENK;5
1681;Borger-Odoorn;Forum voor Democratie;976
1681;Borger-Odoorn;GROENLINKS;517
1681;Borger-Odoorn;JA21;379
1681;Borger-Odoorn;JEZUS LEEFT;8
1681;Borger-Odoorn;JONG;23
1681;Borger-Odoorn;LP (Libertaire Partij);5
1681;Borger-Odoorn;Lijst Henk Krol;10
1681;Borger-Odoorn;Modern Nederland;0
1681;Borger-Odoorn;NIDA;0
1681;Borger-Odoorn;NLBeter;16
1681;Borger-Odoorn;OPRECHT;79
1681;Borger-Odoorn;PVV (Partij voor de Vrijheid);2349
1681;Borger-Odoorn;Partij van de Arbeid (P.v.d.A.);1638
1681;Borger-Odoorn;Partij voor de Dieren;570
1681;Borger-Odoorn;Piratenpartij;22
1681;Borger-Odoorn;SP (Socialistische Partij);1435
1681;Borger-Odoorn;Splinter;44
1681;Borger-Odoorn;Staatkundig Gereformeerde Partij (SGP);122
1681;Borger-Odoorn;Trots op Nederland (TROTS);61
1681;Borger-Odoorn;VVD;3479
1681;Borger-Odoorn;Volt;180
1684;Cuijk;50PLUS;168
1684;Cuijk;BBB;177
1684;Cuijk;BIJ1;48
1684;Cuijk;Blanco (lijst 30);9
1684;Cuijk;CDA;1758
1684;Cuijk;CODE ORANJE;42
1684;Cuijk;ChristenUnie;111
1684;Cuijk;D66;2279
1684;Cuijk;DE FEESTPARTIJ (DFP);15
1684;Cuijk;DENK;429
1684;Cuijk;Forum voor Democratie;720
1684;Cuijk;GROENLINKS;637
1684;Cuijk;JA21;368
1684;Cuijk;JEZUS LEEFT;4
1684;Cuijk;JONG;25
1684;Cuijk;LP (Libertaire Partij);8
1684;Cuijk;Lijst Henk Krol;16
1684;Cuijk;NIDA;29
1684;Cuijk;NLBeter;13
1684;Cuijk;OPRECHT;16
1684;Cuijk;PVV (Partij voor de Vrijheid);1807
1684;Cuijk;Partij van de Arbeid (P.v.d.A.);728
1684;Cuijk;Partij van de Eenheid;3
1684;Cuijk;Partij voor de Dieren;494
1684;Cuijk;Piratenpartij;33
1684;Cuijk;SP (Socialistische Partij);1587
1684;Cuijk;Splinter;44
1684;Cuijk;Staatkundig Gereformeerde Partij (SGP);17
1684;Cuijk;Trots op Nederland (TROTS);40
1684;Cuijk;VVD;3926
1684;Cuijk;Volt;229
1685;Landerd;50PLUS;119
1685;Landerd;BBB;167
1685;Landerd;BIJ1;8
1685;Landerd;Blanco (lijst 30);9
1685;Landerd;CDA;1435
1685;Landerd;CODE ORANJE;17
1685;Landerd;ChristenUnie;73
1685;Landerd;D66;1322
1685;Landerd;DE FEESTPARTIJ (DFP);11
1685;Landerd;DENK;6
1685;Landerd;Forum voor Democratie;354
1685;Landerd;GROENLINKS;258
1685;Landerd;JA21;238
1685;Landerd;JEZUS LEEFT;5
1685;Landerd;JONG;27
1685;Landerd;LP (Libertaire Partij);6
1685;Landerd;Lijst Henk Krol;5
1685;Landerd;NIDA;0
1685;Landerd;NLBeter;10
1685;Landerd;OPRECHT;1
1685;Landerd;PVV (Partij voor de Vrijheid);1151
1685;Landerd;Partij van de Arbeid (P.v.d.A.);386
1685;Landerd;Partij van de Eenheid;0
1685;Landerd;Partij voor de Dieren;230
1685;Landerd;Piratenpartij;17
1685;Landerd;SP (Socialistische Partij);1120
1685;Landerd;Splinter;19
1685;Landerd;Staatkundig Gereformeerde Partij (SGP);11
1685;Landerd;Trots op Nederland (TROTS);21
1685;Landerd;VVD;3282
1685;Landerd;Volt;169
1690;De Wolden;50PLUS;165
1690;De Wolden;BBB;877
1690;De Wolden;BIJ1;22
1690;De Wolden;Blanco (lijst 30);29
1690;De Wolden;CDA;2431
1690;De Wolden;CODE ORANJE;64
1690;De Wolden;ChristenUnie;664
1690;De Wolden;D66;1848
1690;De Wolden;DENK;4
1690;De Wolden;Forum voor Democratie;880
1690;De Wolden;GROENLINKS;499
1690;De Wolden;JA21;454
1690;De Wolden;JEZUS LEEFT;3
1690;De Wolden;JONG;28
1690;De Wolden;LP (Libertaire Partij);6
1690;De Wolden;Lijst Henk Krol;14
1690;De Wolden;Modern Nederland;0
1690;De Wolden;NIDA;2
1690;De Wolden;NLBeter;17
1690;De Wolden;OPRECHT;5
1690;De Wolden;PVV (Partij voor de Vrijheid);1734
1690;De Wolden;Partij van de Arbeid (P.v.d.A.);1047
1690;De Wolden;Partij voor de Dieren;511
1690;De Wolden;Piratenpartij;18
1690;De Wolden;SP (Socialistische Partij);786
1690;De Wolden;Splinter;33
1690;De Wolden;Staatkundig Gereformeerde Partij (SGP);142
1690;De Wolden;Trots op Nederland (TROTS);42
1690;De Wolden;VVD;4186
1690;De Wolden;Volt;182
1695;Noord-Beveland;50PLUS;75
1695;Noord-Beveland;BBB;84
1695;Noord-Beveland;BIJ1;11
1695;Noord-Beveland;Blanco (lijst 30);2
1695;Noord-Beveland;CDA;545
1695;Noord-Beveland;CODE ORANJE;19
1695;Noord-Beveland;ChristenUnie;181
1695;Noord-Beveland;D66;495
1695;Noord-Beveland;DENK;2
1695;Noord-Beveland;Forum voor Democratie;298
1695;Noord-Beveland;GROENLINKS;124
1695;Noord-Beveland;JA21;174
1695;Noord-Beveland;JEZUS LEEFT;6
1695;Noord-Beveland;JONG;6
1695;Noord-Beveland;LP (Libertaire Partij);0
1695;Noord-Beveland;Lijst Henk Krol;4
1695;Noord-Beveland;NIDA;0
1695;Noord-Beveland;NLBeter;3
1695;Noord-Beveland;OPRECHT;4
1695;Noord-Beveland;PVV (Partij voor de Vrijheid);601
1695;Noord-Beveland;Partij van de Arbeid (P.v.d.A.);292
1695;Noord-Beveland;Partij van de Eenheid;1
1695;Noord-Beveland;Partij voor de Dieren;249
1695;Noord-Beveland;Piratenpartij;11
1695;Noord-Beveland;SP (Socialistische Partij);269
1695;Noord-Beveland;Splinter;13
1695;Noord-Beveland;Staatkundig Gereformeerde Partij (SGP);191
1695;Noord-Beveland;VVD;1293
1695;Noord-Beveland;Volt;55
1696;Wijdemeren;50PLUS;131
1696;Wijdemeren;BBB;130
1696;Wijdemeren;BIJ1;57
1696;Wijdemeren;CDA;1654
1696;Wijdemeren;CODE ORANJE;55
1696;Wijdemeren;ChristenUnie;428
1696;Wijdemeren;D66;2651
1696;Wijdemeren;DE FEESTPARTIJ (DFP);6
1696;Wijdemeren;DENK;38
1696;Wijdemeren;Forum voor Democratie;752
1696;Wijdemeren;GROENLINKS;613
1696;Wijdemeren;JA21;497
1696;Wijdemeren;JONG;16
1696;Wijdemeren;LP (Libertaire Partij);7
1696;Wijdemeren;Lijst Henk Krol;10
1696;Wijdemeren;NIDA;7
1696;Wijdemeren;NLBeter;18
1696;Wijdemeren;OPRECHT;4
1696;Wijdemeren;PVV (Partij voor de Vrijheid);1643
1696;Wijdemeren;Partij van de Arbeid (P.v.d.A.);641
1696;Wijdemeren;Partij voor de Dieren;640
1696;Wijdemeren;Piratenpartij;21
1696;Wijdemeren;SP (Socialistische Partij);645
1696;Wijdemeren;Splinter;56
1696;Wijdemeren;Staatkundig Gereformeerde Partij (SGP);118
1696;Wijdemeren;Trots op Nederland (TROTS);35
1696;Wijdemeren;U-Buntu Connected Front;1
1696;Wijdemeren;VVD;5093
1696;Wijdemeren;Volt;361
1696;Wijdemeren;Vrij en Sociaal Nederland;3
1696;Wijdemeren;Wij zijn Nederland;2
1699;Noordenveld;50PLUS;200
1699;Noordenveld;BBB;415
1699;Noordenveld;BIJ1;27
1699;Noordenveld;Blanco (lijst 30);26
1699;Noordenveld;CDA;1911
1699;Noordenveld;CODE ORANJE;74
1699;Noordenveld;ChristenUnie;924
1699;Noordenveld;D66;3354
1699;Noordenveld;DENK;10
1699;Noordenveld;Forum voor Democratie;884
1699;Noordenveld;GROENLINKS;1167
1699;Noordenveld;JA21;411
1699;Noordenveld;JEZUS LEEFT;4
1699;Noordenveld;JONG;16
1699;Noordenveld;LP (Libertaire Partij);5
1699;Noordenveld;Lijst Henk Krol;10
1699;Noordenveld;Modern Nederland;1
1699;Noordenveld;NIDA;3
1699;Noordenveld;NLBeter;16
1699;Noordenveld;OPRECHT;5
1699;Noordenveld;PVV (Partij voor de Vrijheid);2049
1699;Noordenveld;Partij van de Arbeid (P.v.d.A.);2172
1699;Noordenveld;Partij voor de Dieren;833
1699;Noordenveld;Piratenpartij;42
1699;Noordenveld;SP (Socialistische Partij);1500
1699;Noordenveld;Splinter;62
1699;Noordenveld;Staatkundig Gereformeerde Partij (SGP);110
1699;Noordenveld;Trots op Nederland (TROTS);37
1699;Noordenveld;VVD;4438
1699;Noordenveld;Volt;316
1700;Twenterand;50PLUS;146
1700;Twenterand;BBB;840
1700;Twenterand;BIJ1;17
1700;Twenterand;Blanco (lijst 30);3
1700;Twenterand;CDA;4950
1700;Twenterand;CODE ORANJE;75
1700;Twenterand;ChristenUnie;1823
1700;Twenterand;D66;1123
1700;Twenterand;DENK;19
1700;Twenterand;Forum voor Democratie;1174
1700;Twenterand;GROENLINKS;260
1700;Twenterand;JA21;385
1700;Twenterand;JEZUS LEEFT;16
1700;Twenterand;JONG;16
1700;Twenterand;LP (Libertaire Partij);6
1700;Twenterand;Lijst Henk Krol;16
1700;Twenterand;NIDA;0
1700;Twenterand;NLBeter;6
1700;Twenterand;OPRECHT;4
1700;Twenterand;PVV (Partij voor de Vrijheid);3145
1700;Twenterand;Partij van de Arbeid (P.v.d.A.);717
1700;Twenterand;Partij van de Eenheid;1
1700;Twenterand;Partij voor de Dieren;270
1700;Twenterand;Piratenpartij;26
1700;Twenterand;SP (Socialistische Partij);989
1700;Twenterand;Splinter;26
1700;Twenterand;Staatkundig Gereformeerde Partij (SGP);1007
1700;Twenterand;Trots op Nederland (TROTS);50
1700;Twenterand;U-Buntu Connected Front;1
1700;Twenterand;VVD;3583
1700;Twenterand;Volt;137
1700;Twenterand;Wij zijn Nederland;4
1701;Westerveld;50PLUS;133
1701;Westerveld;BBB;468
1701;Westerveld;BIJ1;17
1701;Westerveld;Blanco (lijst 30);30
1701;Westerveld;CDA;1465
1701;Westerveld;CODE ORANJE;41
1701;Westerveld;ChristenUnie;394
1701;Westerveld;D66;1837
1701;Westerveld;DENK;13
1701;Westerveld;Forum voor Democratie;599
1701;Westerveld;GROENLINKS;651
1701;Westerveld;JA21;355
1701;Westerveld;JEZUS LEEFT;4
1701;Westerveld;JONG;16
1701;Westerveld;LP (Libertaire Partij);4
1701;Westerveld;Lijst Henk Krol;10
1701;Westerveld;Modern Nederland;0
1701;Westerveld;NIDA;4
1701;Westerveld;NLBeter;9
1701;Westerveld;OPRECHT;7
1701;Westerveld;PVV (Partij voor de Vrijheid);1264
1701;Westerveld;Partij van de Arbeid (P.v.d.A.);1208
1701;Westerveld;Partij voor de Dieren;803
1701;Westerveld;Piratenpartij;31
1701;Westerveld;SP (Socialistische Partij);829
1701;Westerveld;Splinter;49
1701;Westerveld;Staatkundig Gereformeerde Partij (SGP);79
1701;Westerveld;Trots op Nederland (TROTS);33
1701;Westerveld;VVD;3202
1701;Westerveld;Volt;223
1702;Sint Anthonis;50PLUS;104
1702;Sint Anthonis;BBB;365
1702;Sint Anthonis;BIJ1;14
1702;Sint Anthonis;Blanco (lijst 30);9
1702;Sint Anthonis;CDA;1546
1702;Sint Anthonis;CODE ORANJE;22
1702;Sint Anthonis;ChristenUnie;46
1702;Sint Anthonis;D66;946
1702;Sint Anthonis;DE FEESTPARTIJ (DFP);13
1702;Sint Anthonis;DENK;6
